公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收,年月,上市別
4934,太極,-,18.04,119948,4.2,135879,141587,-27.8,2193597,1583558,110/12,TSE
4942,嘉彰,-,5.01,791906,19.13,698065,831609,21.6,7187388,8740537,110/12,TSE
4956,光鋐,-,-2.91,129177,-11.12,141107,125406,35.05,1302811,1759523,110/12,TSE
4960,誠美材,-,0.92,922561,-7.24,1003787,931070,17.73,9456875,11134393,110/12,TSE
4976,佳凌,-,-1.79,112420,-31.94,162222,110402,18.35,1371127,1622761,110/12,TSE
5234,達興材料,-,-1.63,402059,16.28,340076,395472,5.05,4296103,4513434,110/12,TSE
5244,弘凱,-,13.77,102436,-4.5,122046,116543,34.6,922948,1242345,110/12,TSE
5484,慧友,主要係因工程完工認列收入,115.67,25296,91.5,28488,54556,46.89,306448,450145,110/12,TSE
6116,彩晶,-,1.25,1911321,-24.72,2570825,1935251,40.01,19553306,27376903,110/12,TSE
6120,達運,-,-4.48,1860411,8.52,1637336,1776942,41.94,14290244,20284221,110/12,TSE
6164,華興,-,-5.46,89365,10.0,76802,84484,25.49,760613,954545,110/12,TSE
6168,宏齊,-,-12.64,239762,-8.93,229997,209441,19.86,2502361,2999404,110/12,TSE
6176,瑞儀,-,2.37,5154628,-10.41,5890501,5276923,1.48,56093201,56924059,110/12,TSE
6209,今國光,-,-2.92,386803,19.62,313874,375476,21.23,2981020,3613955,110/12,TSE
6225,天瀚,行車紀錄器及數位影像產品逐漸發酵所致,44.65,5695,150.39,3290,8238,33.3,23203,30930,110/12,TSE
6226,光鼎,-,7.08,73855,-21.07,100211,79088,15.41,809377,934130,110/12,TSE
6278,台表科,本月營收及本年累計營收均較去年同期增加，主要是去年疫情影響，各客戶出貨減少，今年因疫情較緩和及新產品量產出貨增加所致。,-0.58,6765341,65.87,4054698,6725710,58.72,41405758,65720492,110/12,TSE
6289,華上,-,119.09,3419,-25.91,10111,7491,-20.2,77932,62186,110/12,TSE
6405,悅城,-,13.23,42992,44.64,33655,48680,22.33,441734,540413,110/12,TSE
6443,元晶,12月營收較去年同期增加161.42%，主因銷售數量及價格均較為提升。,-10.28,877375,161.42,301090,787111,32.77,4639073,6159721,110/12,TSE
6477,安集,本月模組銷售量較去年同期增加，故整體合併營收上升。,-3.89,258665,376.36,52184,248585,-26.0,2085142,1542843,110/12,TSE
6668,中揚光,-,33.51,72261,-29.82,137474,96479,-25.06,1689702,1266103,110/12,TSE
6706,惠特,因市場需求增溫，出貨暢旺所致,4.78,549672,69.56,339683,575986,81.06,3156107,5714727,110/12,TSE
8104,錸寶,110年7月12日取得來穎科技股權，重編合併報表，因此更新合併後相關營收數。,-8.81,205264,29.63,144381,187164,34.66,1656825,2231151,110/12,TSE
8105,凌巨,-,6.3,882137,39.27,673307,937723,43.44,7159043,10269304,110/12,TSE
8215,明基材,-,10.95,1313074,6.84,1363605,1456910,9.51,15049948,16481686,110/12,TSE
2314,台揚,-,-28.22,351584,-31.3,367323,252341,-0.51,3949997,3929852,110/12,TSE
2321,東訊,-,9.16,87912,18.73,80826,95966,-0.48,1075547,1070339,110/12,TSE
2332,友訊,-,2.38,1452092,9.73,1354884,1486796,2.55,15179443,15567746,110/12,TSE
2345,智邦,-,25.48,5354563,6.03,6336478,6719153,9.44,54456839,59598681,110/12,TSE
2412,中華電,-,24.57,18243232,-7.56,24586872,22726282,1.38,207608998,210477947,110/12,TSE
2419,仲琦,-,64.14,618135,-19.88,1266445,1014621,-5.8,10278456,9681545,110/12,TSE
2439,美律,-,-17.55,4468241,-6.65,3946322,3683850,5.01,34452140,36181245,110/12,TSE
2444,兆勁,-,-9.53,178240,-29.93,230155,161253,-0.37,1774217,1767621,110/12,TSE
2450,神腦,-,-4.5,2988660,13.8,2507827,2854029,14.92,27007073,31038933,110/12,TSE
2455,全新,-,-11.03,303209,-6.79,289420,269763,36.42,2645001,3608521,110/12,TSE
2485,兆赫,-,4.45,508734,-21.8,679544,531383,-20.91,7937362,6277543,110/12,TSE
2498,宏達電,-,24.32,462922,-6.35,614579,575531,-9.51,5805708,5253279,110/12,TSE
3025,星通,-,48.98,47244,-11.98,79969,70386,-13.95,598481,514959,110/12,TSE
3027,盛達,主要係來自北美基礎建設的網通訂單和綠能太陽能相關設備訂單增加所致。,59.34,74844,91.57,62250,119257,23.17,850099,1047119,110/12,TSE
3045,台灣大,-,-24.57,18302911,8.51,12720536,13804066,17.49,132860984,156109533,110/12,TSE
3047,訊舟,-,12.45,464694,-0.69,526245,522564,-16.52,6315147,5271646,110/12,TSE
3062,建漢,-,-11.97,350540,-33.25,462264,308559,-18.23,4827051,3947029,110/12,TSE
3138,耀登,-,2.15,134127,36.11,100662,137014,27.72,1121773,1432827,110/12,TSE
3311,閎暉,-,-5.86,167881,-13.55,182818,158037,4.72,1734002,1815926,110/12,TSE
3380,明泰,-,55.09,1789060,-22.93,3600338,2774688,-13.39,32170649,27862336,110/12,TSE
3419,譁裕,因109年8月已出售子公司蘇州華廣電通有限公司100%股份，故109年之合併營收更改為不包含該營收。,-14.83,123985,-23.04,137211,105593,10.76,1426967,1580533,110/12,TSE
3596,智易,-,-2.96,3173956,13.07,2723767,3079898,13.25,33765295,38240058,110/12,TSE
3669,圓展,-,-1.76,245749,-29.41,341985,241401,-9.22,4065924,3690799,110/12,TSE
3682,亞太電,-,5.74,1050863,-21.56,1416743,1111242,-6.92,13587443,12646665,110/12,TSE
3694,海華,-,-12.86,1117538,8.34,898764,973806,19.34,9592395,11448436,110/12,TSE
3704,合勤控,-,27.05,1954269,-26.96,3399773,2483071,15.41,22252648,25682076,110/12,TSE
4904,遠傳,-,0.5,8051434,-0.4,8124806,8091933,7.31,79500965,85320008,110/12,TSE
4906,正文,-,14.14,1798364,21.97,1682964,2052728,14.81,19930705,22883126,110/12,TSE
5388,中磊,營收增加係因客戶訂單增溫挹注,15.62,4371663,52.74,3309166,5054675,21.63,36096281,43905572,110/12,TSE
6136,富爾特,-,-3.7,45877,-15.2,52098,44179,-7.88,652952,601488,110/12,TSE
6142,友勁,-,15.62,211815,-36.39,385064,244904,-25.44,3291260,2453847,110/12,TSE
6152,百一,-,36.15,352245,16.83,410507,479605,24.21,3054507,3794285,110/12,TSE
6216,居易,-,13.52,85800,22.9,79251,97405,10.67,841245,931014,110/12,TSE
6285,啟��,-,10.06,6319270,17.18,5935161,6955066,7.31,62648731,67229599,110/12,TSE
6416,瑞祺電通,-,32.03,380266,-9.68,555935,502070,-14.48,5465855,4673944,110/12,TSE
6426,統新,-,4.98,50852,24.9,42741,53387,-27.0,710777,518827,110/12,TSE
6442,光聖,-,-16.86,226281,-2.38,192719,188128,16.55,2413548,2813204,110/12,TSE
6674,鋐寶科技,-,-7.62,221476,-26.81,279552,204581,7.48,2704414,2906921,110/12,TSE
6792,詠業,-,-14.24,144635,4.22,119008,124037,32.06,1291635,1705810,110/12,TSE
8011,台通,通信網路相關產品收入增加所致,41.2,194473,100.2,137168,274613,20.24,1437057,1727969,110/12,TSE
8101,華冠,主要客戶出貨量持續下滑，導致營收較去年同期大幅降低。,148.0,20401,-76.95,219568,50595,-76.0,3097388,743180,110/12,TSE
1471,首利,本月營收較去年同期減少及本年度營收較去年同期減少，主要係因為客戶需求減少所致。,-3.88,27034,-72.47,94405,25983,-67.21,1085366,355816,110/12,TSE
1582,信錦,-,15.16,908762,12.6,929438,1046568,5.5,9662270,10193780,110/12,TSE
2059,川湖,-,3.3,604776,31.99,473340,624767,32.08,4801405,6341993,110/12,TSE
2308,台達電,-,9.94,27335881,11.69,26908434,30055122,11.34,282605493,314670796,110/12,TSE
2313,華通,-,1.2,6825656,23.5,5593491,6908216,4.19,60516929,63052980,110/12,TSE
2316,楠梓電,-,-2.48,510181,8.32,459276,497510,11.96,4765030,5335197,110/12,TSE
2327,國巨,與去年同期比較營收增加，主要是因合併基美效益所致。,-7.25,8863293,12.18,7327819,8220533,57.48,67652975,106543763,110/12,TSE
2328,廣宇,-,9.82,2436099,38.46,1932240,2675530,17.76,20578904,24235212,110/12,TSE
2355,敬鵬,-,-0.72,1664083,12.93,1462786,1652046,18.97,15313943,18219325,110/12,TSE
2367,燿華,-,4.52,1369665,-7.93,1555084,1431646,-6.15,14386972,13501569,110/12,TSE
2368,金像電,-,-5.15,2575231,25.19,1950808,2442409,13.78,23392753,26618238,110/12,TSE
2375,凱美,2021年1月底凱美公司因帛漢及旺詮股權轉換案，本年累計營收已排除帛漢並計入旺詮。,5.82,580193,43.01,429344,614006,72.74,4466552,7715536,110/12,TSE
2383,台光電,-,-3.56,3393849,31.49,2489018,3272872,41.56,27200785,38506052,110/12,TSE
2385,群光,-,-3.12,10317316,19.73,8347896,9994978,13.12,95082227,107564446,110/12,TSE
2392,正崴,-,4.62,9516271,8.82,9148757,9956020,-3.07,89552101,86800735,110/12,TSE
2402,毅嘉,-,-0.9,544117,-2.89,555278,539192,17.73,5502841,6478577,110/12,TSE
2413,環科,-,31.94,294010,3.24,375757,387945,6.27,3801959,4040354,110/12,TSE
2415,錩新,-,6.91,248400,21.57,218433,265569,24.57,1964437,2447290,110/12,TSE
2420,新巨,-,-18.38,235273,-16.24,229261,192023,7.72,2465795,2656248,110/12,TSE
2421,建準,-,-0.99,1325893,7.27,1223647,1312643,6.1,12781281,13561804,110/12,TSE
2428,興勤,-,4.11,626681,8.76,599900,652486,26.7,5918771,7499615,110/12,TSE
2431,聯昌,-,-35.24,150366,-45.18,177616,97367,-31.83,2297589,1566196,110/12,TSE
2440,太空梭,-,3.06,342243,-7.3,380545,352743,40.63,2986323,4199703,110/12,TSE
2457,飛宏,-,-9.14,1369471,41.68,878125,1244170,32.89,9243618,12284041,110/12,TSE
2460,建通,-,23.12,337723,2.82,404388,415809,25.1,3454386,4321708,110/12,TSE
2462,良得電,-,3.81,477569,12.79,439516,495771,8.68,4529422,4922974,110/12,TSE
2467,志聖,-,5.93,512851,-6.5,581074,543294,40.07,4085807,5723269,110/12,TSE
2472,立隆電,-,11.88,872643,28.01,762735,976396,27.41,7822322,9966649,110/12,TSE
2476,鉅祥,-,0.13,555136,16.53,477001,555862,34.32,4779614,6420008,110/12,TSE
2478,大毅,-,2.34,514243,3.79,507037,526286,17.18,5382566,6307514,110/12,TSE
2483,百容,-,9.75,189649,23.99,167870,208149,21.97,1780115,2171215,110/12,TSE
2484,希華,-,-5.79,251488,-0.85,238960,236912,24.5,2591228,3226179,110/12,TSE
2492,華新科,除了耶誕節假期和年終庫存盤點影響之外，因中國大陸疫情影響，進出口運輸均有所延遲，12月份營收為29.3億。,-8.25,3193438,-11.37,3305956,2929940,18.41,35543463,42087724,110/12,TSE
2493,揚博,-,3.63,280066,-2.28,297034,290240,13.18,2600001,2942736,110/12,TSE
3003,健和興,-,12.86,422795,28.51,371321,477197,41.66,3382931,4792301,110/12,TSE
3011,今皓,-,-7.94,166659,30.06,117955,153421,18.98,1320863,1571571,110/12,TSE
3015,全漢,-,-14.66,1451434,1.86,1215855,1238517,12.54,14793464,16649521,110/12,TSE
3021,鴻名,-,10.73,256570,18.83,239083,284110,23.81,2723225,3371882,110/12,TSE
3023,信邦,-,-3.47,2250980,6.7,2036261,2172721,17.21,21919205,25692887,110/12,TSE
3026,禾伸堂,-,-24.26,1341004,-17.81,1235767,1015612,11.87,14830428,16591980,110/12,TSE
3032,偉訓,-,10.66,573059,-23.46,828630,634198,-9.32,9165733,8311327,110/12,TSE
3037,欣興,-,-0.35,10275831,38.53,7391417,10239423,18.96,87892821,104562747,110/12,TSE
3042,晶技,110年12月認列子公司重慶眾陽置業有限公司開發案收入約NTD 0.09億。,5.07,1083148,5.9,1074626,1138064,37.98,11048392,15244851,110/12,TSE
3044,健鼎,-,1.25,5610664,7.84,5267946,5681208,13.41,55547908,62999989,110/12,TSE
3058,立德,-,-3.98,408346,9.32,358645,392085,13.43,4163236,4722762,110/12,TSE
3090,日電貿,-,-3.07,817317,13.44,698279,792164,18.08,9241488,10913154,110/12,TSE
3092,鴻碩,-,-3.23,300488,36.9,212392,290782,13.58,2647347,3006988,110/12,TSE
3229,晟鈦,海外子公司之營收係以當年度平均匯率換算之.,-8.79,33487,2.19,29887,30542,12.68,390868,440436,110/12,TSE
3296,勝德,-,-13.71,249295,-28.87,302428,215109,27.13,2512397,3194221,110/12,TSE
3308,聯德,本月營收較去年同期增加，主要係出貨量增加所致。,52.86,34625,128.58,23155,52929,4.31,329405,343604,110/12,TSE
3321,同泰,-,-8.28,193823,25.08,142115,177771,20.6,1858643,2241589,110/12,TSE
3338,泰碩,-,15.02,445758,9.11,469923,512751,-5.3,5257058,4978281,110/12,TSE
3376,新日興,-,-2.3,1178983,-24.5,1525762,1151839,-20.29,15232783,12140949,110/12,TSE
3432,台端,-,18.01,2575,14.93,2644,3039,16.47,31533,36728,110/12,TSE
3501,維熹,-,3.89,503251,23.59,423031,522863,19.76,4660964,5582213,110/12,TSE
3533,嘉澤,-,9.6,2053833,25.61,1791985,2251050,23.74,17280657,21383692,110/12,TSE
3550,聯穎,-,1.35,419101,0.87,421080,424776,34.8,3597629,4849634,110/12,TSE
3593,力銘,-,16.88,104251,5.69,115297,121858,8.29,1118998,1211862,110/12,TSE
3605,宏致,"本公司於110年4月新增子公司Genesis創世紀公司 ,本月合併營收金額含Genesis創世紀公司之營收金額",-10.65,969813,21.36,713905,866437,31.17,8062981,10576733,110/12,TSE
3607,谷崧,-,-15.24,408386,-11.34,390430,346140,16.93,3310378,3870863,110/12,TSE
3645,達邁,-,14.95,176045,4.63,193412,202376,18.73,2013861,2391130,110/12,TSE
3653,健策,-,8.76,814408,36.42,649280,885800,28.56,6845497,8801149,110/12,TSE
3679,新至陞,-,-6.99,419352,-31.13,566362,390007,0.43,4808261,4829110,110/12,TSE
4545,銘鈺,-,-9.24,200771,-30.56,262433,182213,12.81,1921700,2167903,110/12,TSE
4915,致伸,-,-1.85,6811153,12.91,5920415,6685077,4.99,68240939,71649849,110/12,TSE
4989,榮科,主係銅價上漲，造成營收增加。,-9.0,375013,30.24,261999,341238,60.32,2796302,4483138,110/12,TSE
4999,鑫禾,-,29.52,233562,-24.8,402290,302511,3.57,2940744,3045850,110/12,TSE
5469,瀚宇博,本期營收較去年同期增加，主要係銷售成長及子公司重慶敦寧置業有限公司於本期認列開發案收入NTD 0.34億。,-3.65,4760928,8.13,4241959,4586878,24.71,45704270,56999687,110/12,TSE
6108,競國,-,-11.82,748996,-8.86,724684,660461,9.32,8315750,9090928,110/12,TSE
6115,鎰勝,-,-10.64,751286,5.01,639276,671315,24.48,6184721,7699207,110/12,TSE
6133,金橋,-,17.87,108402,47.94,86366,127777,12.58,947383,1066615,110/12,TSE
6141,柏承,資料係自行結算數,-11.76,308111,-14.91,319511,271850,13.58,3263738,3707099,110/12,TSE
6153,嘉聯益,-,1.63,1242139,-24.3,1667815,1262430,-8.53,16037113,14667905,110/12,TSE
6155,鈞寶,-,-6.91,75574,20.58,58339,70348,31.78,606740,799566,110/12,TSE
6191,精成科,-,-0.74,2373925,8.07,2180275,2356339,21.05,22816306,27620922,110/12,TSE
6197,佳必琪,-,-1.56,386133,2.29,371580,380103,8.24,3581148,3876456,110/12,TSE
6205,詮欣,-,0.3,146625,38.14,106462,147069,19.81,1334922,1599466,110/12,TSE
6213,聯茂,-,6.04,2595260,29.98,2117359,2752191,27.92,25418570,32517334,110/12,TSE
6224,聚鼎,認列子公司營業收入及客戶需求增加產能稼動力提升所致,-14.6,265222,26.7,178749,226486,74.37,1767267,3081593,110/12,TSE
6269,台郡,-,5.32,4276184,23.14,3657266,4503918,18.96,29897995,35568666,110/12,TSE
6282,康舒,-,-9.35,2178893,10.7,1784085,1975024,4.39,20983757,21906395,110/12,TSE
6412,群電,-,-12.93,3757221,12.87,2898175,3271303,15.77,34860915,40360097,110/12,TSE
6449,鈺邦,-,4.35,246824,7.52,239553,257577,18.35,2384625,2822408,110/12,TSE
6715,嘉基,-,31.35,190274,-11.01,280872,249926,2.97,2404763,2476213,110/12,TSE
6834,天二科技,-,-7.65,117333,14.56,94577,108351,43.61,887305,1274325,110/12,TSE
8039,台虹,自結數尚未經會計師簽證，特此說明。,15.62,690000,1.95,782497,797791,7.28,8766318,9405002,110/12,TSE
8046,南電,-,3.04,4763153,31.54,3731234,4908376,35.61,38512743,52228457,110/12,TSE
8103,瀚荃,係本公司自結合併營收,-0.89,382865,26.12,300863,379455,32.68,3134698,4159353,110/12,TSE
8213,志超,-,0.4,2402593,19.51,2018347,2412312,20.41,22847268,27510587,110/12,TSE
8249,菱光,-,-15.97,248706,-37.14,332459,208982,16.21,3399884,3951319,110/12,TSE
2347,聯強,本月營收係當月自結數，前期調整數反應在本年累計營收內,25.34,40313630,35.41,37317518,50532404,22.48,334200976,409362637,110/12,TSE
2414,精技,-,-11.76,2005538,-5.41,1870949,1769648,10.86,21557473,23900560,110/12,TSE
2430,燦坤,-,-10.74,1990256,-1.71,1807302,1776351,16.2,19542720,22710150,110/12,TSE
3010,華立,-,-6.52,6516097,15.67,5265482,6091067,19.35,59080920,70515303,110/12,TSE
3028,增你強,-,9.19,3486913,8.47,3510131,3807551,22.18,34396445,42025880,110/12,TSE
3033,威健,-,4.47,6204196,27.76,5073358,6481989,23.95,58413402,72404886,110/12,TSE
3036,文曄,-,-3.72,47004427,28.14,35311596,45251566,26.82,353152195,447896117,110/12,TSE
3048,益登,上述已依IFRS申報合併營收,2.25,10747827,1.0,10880669,10990412,-0.26,108522967,108236723,110/12,TSE
3055,蔚華科,"本年累計營收:半導體2,652M、轉列停業單位(快消品)2,352M；本月營收:半導體434M、轉列停業單位(快消品)368M。",62.96,492033,19.08,673331,801834,35.21,3700321,5003242,110/12,TSE
3209,全科,-,-15.52,3542079,-6.59,3203588,2992179,12.33,41959340,47134253,110/12,TSE
3312,弘憶股,-,20.79,1496894,39.91,1292356,1808216,37.82,13678647,18852689,110/12,TSE
3528,安馳,-,-20.33,498453,17.8,337056,397085,26.27,4973228,6279873,110/12,TSE
3702,大聯大,-,1.7,69325198,28.96,54673650,70509147,27.66,609885871,778609403,110/12,TSE
5434,崇越,-,13.53,3764376,33.47,3201890,4273728,17.97,36167994,42669005,110/12,TSE
6189,豐藝,-,-2.26,2823830,5.94,2605103,2759875,21.52,26710813,32461160,110/12,TSE
6281,全國電,-,-10.46,1730684,3.75,1493402,1549506,6.74,19476255,20790194,110/12,TSE
6776,展�眥篕�,-,-11.88,2231728,27.34,1544190,1966491,23.25,17281341,21299388,110/12,TSE
8070,長華*,-,4.5,1890429,30.41,1514726,1975504,25.85,16424018,20670509,110/12,TSE
8072,陞泰,-,-8.7,115371,-32.35,155695,105326,11.15,1220360,1356465,110/12,TSE
8112,至上,客戶因應銷售旺季及農曆年備貨之需求，提前備貨，使本期營收成長。,-15.42,21480769,28.28,14161665,18167105,51.79,137509979,208738834,110/12,TSE
2427,三商電,-,109.08,330951,9.96,629228,691956,15.5,3021959,3490591,110/12,TSE
2453,凌群,-,4.84,678405,0.34,708864,711291,1.94,5757866,5869595,110/12,TSE
2468,華經,-,3.21,217247,8.7,206268,224226,-0.57,2160998,2148503,110/12,TSE
2471,資通,-,64.65,74130,6.73,114353,122057,3.49,773691,800734,110/12,TSE
2480,敦陽科,本月營收增減百分比較去年同期增加達50%以上係因大型專案增加所致,68.53,538413,54.66,586692,907402,18.7,5542811,6579554,110/12,TSE
3029,零壹,-,1.52,941908,28.14,746255,956296,30.95,9834318,12878177,110/12,TSE
3130,一零四,-,5.06,160215,26.1,133488,168330,13.24,1634481,1850979,110/12,TSE
4994,傳奇,-,-5.23,225830,-10.43,238928,214002,-10.74,3246437,2897662,110/12,TSE
5203,訊連,-,30.16,112273,-3.3,151136,146141,-3.85,1640662,1577392,110/12,TSE
6112,邁達特,"COREX(PTY)LTD 110/1/4成為100%子公司，共同控制企業合併重編去年合併營收。本月較去年12月不含COREX減少13,132千元及1.29%。",-4.8,1056848,-4.33,1051619,1006058,-16.29,14279184,11952834,110/12,TSE
6183,關貿,本月認列數個重大專案階段性收入，故單月營收同期比增加52.22%。,11.57,260288,52.22,190784,290412,17.61,1899439,2234098,110/12,TSE
6214,精誠,-,67.58,1959040,8.65,3021484,3283057,24.4,23735275,29526957,110/12,TSE
2312,金寶,-,22.36,11957664,25.57,11651318,14631444,10.31,126710406,139778507,110/12,TSE
2317,鴻海,-,15.42,621713098,0.53,713780191,717583317,11.91,5356061249,5994452779,110/12,TSE
2354,鴻準,-,-2.82,8247783,-21.47,10207184,8015105,-0.64,104538078,103861597,110/12,TSE
2359,所羅門,-,3.98,370884,2.02,377979,385650,10.03,3546031,3901982,110/12,TSE
2360,致茂,-,53.51,1236660,22.57,1548789,1898497,13.2,15532543,17584023,110/12,TSE
2373,震旦行,-,6.22,1221278,-2.7,1333402,1297358,4.83,12950976,13577259,110/12,TSE
2390,云辰,-,-1.7,50985,8.39,46236,50116,11.36,531099,591470,110/12,TSE
2404,漢唐,-,6.04,2224540,1.31,2328322,2359014,-28.54,35836643,25606141,110/12,TSE
2423,固緯,-,2.4,229708,-8.9,258243,235241,13.21,2306140,2610980,110/12,TSE
2433,互盛電,-,9.08,308197,-7.53,363596,336199,-4.11,4050378,3883788,110/12,TSE
2459,敦吉,-,-11.75,637743,-1.81,573182,562764,9.77,6364618,6986930,110/12,TSE
2461,光群雷,-,6.26,556170,32.36,446524,591033,12.99,5439230,6146290,110/12,TSE
2464,盟立,-,7.6,882933,3.98,913629,950074,10.69,8908665,9861403,110/12,TSE
2474,可成,無,-3.63,2732189,-60.22,6619783,2632809,-50.19,82506032,41094979,110/12,TSE
2477,美隆電,-,-1.55,390894,21.5,316692,384812,23.27,3053332,3763996,110/12,TSE
2482,連宇,主係去年同期因受疫情影響出貨減少所致。,64.28,49843,74.77,46853,81885,1.48,815539,827619,110/12,TSE
2488,漢平,-,25.27,217087,15.54,235364,271961,28.27,1937736,2485647,110/12,TSE
